Date,Open,High,Low,Close,Adj Close,Volume
2009-05-06,136.9499969482422,141.89999389648438,133.1999969482422,135.10000610351562,132.34848022460938,4450568
2009-05-07,138.0,138.6999969482422,133.14999389648438,135.89999389648438,133.13217163085938,1734294
2009-05-08,135.0,137.89999389648438,130.10000610351562,133.3000030517578,130.5851287841797,4647783
2009-05-11,134.39999389648438,135.39999389648438,126.69999694824219,128.0,125.39307403564453,1831118
2009-05-12,128.0,134.0,126.0,133.64999389648438,130.92799377441406,4428626
2009-05-13,134.89999389648438,135.6999969482422,128.35000610351562,129.64999389648438,127.00946044921875,1887312
2009-05-14,128.0,131.35000610351562,125.25,128.39999389648438,125.78491973876953,2545302
2009-05-15,130.0,131.85000610351562,128.39999389648438,129.1999969482422,126.56863403320312,1190981
2009-05-18,140.0,155.0,140.0,152.75,149.63900756835938,93414
2009-05-19,169.5,169.5,140.0500030517578,162.39999389648438,159.0924530029297,7407226
2009-05-20,160.0,175.5,158.0,172.75,169.23167419433594,7618917
2009-05-21,171.6999969482422,177.4499969482422,165.0,166.39999389648438,163.010986328125,4204070
2009-05-22,165.0,170.35000610351562,163.5500030517578,165.5500030517578,162.17831420898438,2376265
2009-05-25,169.89999389648438,171.5,166.0,169.0,165.55804443359375,7808617
2009-05-26,170.0,172.89999389648438,156.5,158.89999389648438,155.6637420654297,3344268
2009-05-27,165.6999969482422,183.6999969482422,163.0,178.60000610351562,174.9625244140625,1445122
2009-05-28,178.0,184.39999389648438,176.25,180.14999389648438,176.48094177246094,5945317
2009-05-29,189.8000030517578,189.8000030517578,178.10000610351562,181.25,177.5585479736328,3787308
2009-06-01,185.0,188.0,180.60000610351562,183.10000610351562,179.37088012695312,5051782
2009-06-02,182.75,185.0,176.60000610351562,179.89999389648438,176.2360382080078,2558418
2009-06-03,181.25,186.5,179.35000610351562,182.14999389648438,178.44021606445312,3039249
2009-06-04,180.0,192.5,178.39999389648438,190.4499969482422,186.57118225097656,5365033
2009-06-05,193.0,194.8000030517578,183.25,184.1999969482422,180.44847106933594,3725061
2009-06-08,184.0,191.39999389648438,175.9499969482422,178.5,174.86456298828125,7353539
2009-06-09,179.89999389648438,185.8000030517578,174.0,184.0,180.25254821777344,3052690
2009-06-10,185.0,190.75,183.10000610351562,186.60000610351562,182.79959106445312,3472501
2009-06-11,189.6999969482422,196.64999389648438,188.0,192.89999389648438,188.9712677001953,7560087
2009-06-12,195.5,200.5,190.6999969482422,192.1999969482422,188.28553771972656,6776661
2009-06-15,194.0,210.0,190.6999969482422,200.5,196.41648864746094,1141927
2009-06-16,197.8000030517578,201.3000030517578,192.5,196.0,192.00814819335938,5567562
